Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
"Look at all these fucking cops, firefighters, and ambulance. Because fucking collage students damn bonfire got out of control IN A SMALL NABORIRHOOD!!! imagine what would happen if that fire spread. https://t.co/0VX8Uiz92b",firefighters,2019-11-01 02:31:09,bonniebun89,Twitter for Android,1190093890449297408,https://twitter.com/statuses/1190093890449297408
"Yes, they’re all greedy swines.",,2019-11-01 02:31:09,earthma23,Twitter for iPhone,1190093891757694976,https://twitter.com/statuses/1190093891757694976
My nana always writes in caps on Facebook and makes everything seem like an emergency https://t.co/PMIegwJTnF,emergency,2019-11-01 02:31:09,paytonbarker2,Twitter for iPhone,1190093893280444417,https://twitter.com/statuses/1190093893280444417
"Vai tomar nu cu, time FDP 
""Cruzeiro bate o Botafogo por 2 a 0 no Nilton Santos"" #BOTxCRU https://t.co/FPBtWUGAau",,2019-11-01 02:31:09,tranquilao333,Twitter for Android,1190093894568030210,https://twitter.com/statuses/1190093894568030210
"Hey, asshole who lives behind me, thanks for shooting fireworks on Halloween???? for like 40 fucking minutes and devastating my cats. That was totally necessary and very appreciated. I hope you choke on a fun size snickers bar.",devastating,2019-11-01 02:31:10,00Msheep00,Twitter Web App,1190093895012671488,https://twitter.com/statuses/1190093895012671488
Least she letting y’all know,,2019-11-01 02:31:10,___Uniqueee,Twitter for iPhone,1190093895188799489,https://twitter.com/statuses/1190093895188799489
That's a Fact! We the People Luv Our Potus Trump and VP Pence We the People will Stand strong for him.,,2019-11-01 02:31:10,Gillis9Rose,Twitter for Android,1190093895608098817,https://twitter.com/statuses/1190093895608098817
He was the nigga for real.,,2019-11-01 02:31:10,FuckNedd,Twitter for iPhone,1190093896111546368,https://twitter.com/statuses/1190093896111546368
@TommySledge Was there a sign out front that said “no peanut butter beyond this point?” Because I’ve been to a nursing home that had one...,nursing,2019-11-01 02:31:10,CamKing15,Twitter for iPhone,1190093896220631041,https://twitter.com/statuses/1190093896220631041
@michelleguzzz Pls arrest me omg yesssss,arrest,2019-11-01 02:31:10,hime1issa,Twitter for iPhone,1190093897470361600,https://twitter.com/statuses/1190093897470361600
No flippin way can this be allowed!!! Just what we DON'T need!!!,,2019-11-01 02:31:10,bth_beth,Twitter for Android,1190093897612943360,https://twitter.com/statuses/1190093897612943360
"The Walking Dead, The king of unnecessary jump scares",dead,2019-11-01 02:31:10,_alex_willis,Twitter for iPhone,1190093897961279488,https://twitter.com/statuses/1190093897961279488
fuck,,2019-11-01 02:31:10,thestoryIive,Twitter for iPhone,1190093898082861063,https://twitter.com/statuses/1190093898082861063
Auto correct will be the death of me...*trick.,death,2019-11-01 02:31:10,ceitidh,Twitter for Android,1190093898091089920,https://twitter.com/statuses/1190093898091089920
"@WHATISAPLANET Measles vaccine---or actually MMR (Measles, Mumps, and Rubella) often does the same thing and, on top of that, it often causes permanent brain damage, a lifetime of chronic autoimmune & neurological diseases, deafness, encephalitis, etc.",damage,2019-11-01 02:31:10,1blessedbee,Twitter Web Client,1190093898166743040,https://twitter.com/statuses/1190093898166743040
"Somebody pinch me.
#mychemicalromance",,2019-11-01 02:31:10,Emmy_1987,Twitter Web App,1190093898560999425,https://twitter.com/statuses/1190093898560999425
Staying home keeps you safe and first responders safe.,"first responders, responders",2019-11-01 02:31:10,Kris10Copeland,Twitter for iPhone,1190093898770726912,https://twitter.com/statuses/1190093898770726912
"I’m wearing a gilet and a beanie. a white bouncer just said to me, “no costume?” I said, “I’m a child rebel soldier”",soldier,2019-11-01 02:31:11,MaxFlynt,Twitter for iPhone,1190093898779152385,https://twitter.com/statuses/1190093898779152385
"@mrdrhsbnds the self sufficiency is its own armor in a way. safety in solitude. but if you want to hold someone’s hand, you can do that with anyone you trust, friend or family. america is so weirdly anti-touch unless you’re “dating” someone and i think it kills us all a little at a time tbh",safety,2019-11-01 02:31:11,maydaymaydei,Twitter for iPhone,1190093899206942722,https://twitter.com/statuses/1190093899206942722
I just started Schitt’s Creek and the episode where David is having a panic attack is so accurate,attack,2019-11-01 02:31:11,thelovely_liz,Twitter for iPhone,1190093899328557056,https://twitter.com/statuses/1190093899328557056
"I have a greater fear of what the living are capable of, than all the dead combined.",dead,2019-11-01 02:31:11,JIronword,Twitter for iPhone,1190093901622845441,https://twitter.com/statuses/1190093901622845441
"If I posted my PayPal could people donate to me so I can buy this killer jacket 

Thanx luv you all long time",donate,2019-11-01 02:31:11,UmbraDawn,Twitter for Android,1190093901685649409,https://twitter.com/statuses/1190093901685649409
Rhea really out here with that much ass. i still can't believe it,,2019-11-01 02:31:11,Bradbersity_,Twitter Web App,1190093902331686912,https://twitter.com/statuses/1190093902331686912
@NBCSBears Dr Death,death,2019-11-01 02:31:11,ajposguchi,Twitter for Android,1190093902465900550,https://twitter.com/statuses/1190093902465900550
https://t.co/RfR5hEvw9h,,2019-11-01 02:31:11,adam_b_carman,Twitter for iPhone,1190093902721769472,https://twitter.com/statuses/1190093902721769472
"Wold must learn from this Czech mayor who has guts to stand up to China. You don’t have to big, you just have to have guts!!!
 https://t.co/gu0ItYahMA",,2019-11-01 02:31:12,Trailbl16797622,Twitter for iPhone,1190093903623532544,https://twitter.com/statuses/1190093903623532544
@ABC How do we get to the truth without some investigation?  There certainly is much smoke from very reputable sources which would indicate maybe there is fire.  These republicans have no integrity or belief in our constitution.,investigation,2019-11-01 02:31:12,dellaportaward,Twitter for iPad,1190093904177061889,https://twitter.com/statuses/1190093904177061889
Special Events I won $1 from Luck Time and invite you to join. Very easy & 100% winning rate. https://t.co/j7p8ssJOiD https://t.co/12Hm5fXzm2,events,2019-11-01 02:31:12,Rosana04705864,Twitter for Android,1190093903887831040,https://twitter.com/statuses/1190093903887831040
so proud of u :),,2019-11-01 02:31:12,angelfairyari,Twitter for iPhone,1190093904764456961,https://twitter.com/statuses/1190093904764456961
"MKX extends time of Flood Warning for Rock River at Afton [WI] till Nov 5, 6:00 PM CDT https://t.co/ghIPYj8rS6","flood, warning",2019-11-01 02:31:12,stormy1333,iembot,1190093905603088384,https://twitter.com/statuses/1190093905603088384
"MKX extends time of Flood Warning for Rock River at Afton [WI] till Nov 5, 6:00 PM CDT https://t.co/weJHFukdH1","flood, warning",2019-11-01 02:31:12,CWEST42478655,iembot,1190093905594707968,https://twitter.com/statuses/1190093905594707968
"MKX extends time of Flood Warning for Rock River at Afton [WI] till Nov 5, 6:00 PM CDT https://t.co/vblN0e5Hgj","flood, warning",2019-11-01 02:31:12,StatelineWx,iembot,1190093905590550528,https://twitter.com/statuses/1190093905590550528
"It's always been part of Australian culture to 'have a go' at something that you don't agree with! 

This is an attack on Aussie culture  an attack on consumer rights  an attack on democracy  an attack on free speech & an attack on charitable advocacy.  

https://t.co/5Q487qw5FA",attack,2019-11-01 02:31:12,David_Ritter,Twitter Web App,1190093905691201537,https://twitter.com/statuses/1190093905691201537
"Host your Holiday Party at Premier Events Multipurpose Center. Call for Rates or to schedule your personal tour, 704.241.7077 or email at EventsAtPremier@AOL.com today! ***Make sure you tell them CHAN sent you***",events,2019-11-01 02:31:12,KMC_Charlotte,Dynamic Tweets,1190093905783611393,https://twitter.com/statuses/1190093905783611393
"@CIssyvoo That's how I feel about Andre (on the right), who was born in our bed and died a few months ago. We still miss him a ton. Here he is after befriending a rescue, Zelly. https://t.co/w3ymOGjzDe",rescue,2019-11-01 02:31:12,madalgoldstein,Twitter for Android,1190093904885891073,https://twitter.com/statuses/1190093904885891073
"Florida man eats the faces off his victims. Florida Man Rick Scott Gov CEO of company that committed the biggest  medicare fraud in history, Florida Man @GovRonDeSantis caught with $50,000 in donations from Lev Parnas!",victims,2019-11-01 02:31:12,LeChatNoire4,Twitter for iPhone,1190093906349895680,https://twitter.com/statuses/1190093906349895680
Tragedy struck this Halloween as a Random Gryffindor was savagely attacked and murdered by Kylo Ren in our garage. Thoughts and prayers. https://t.co/XWqrcxfDwa https://t.co/SRonKVMs3V,"prayers, tragedy, attack",2019-11-01 02:31:12,NickWestergaard,IFTTT,1190093905406156800,https://twitter.com/statuses/1190093905406156800
"fuck you & all that .. blast on Twitter & ima blast back , you want ratchet & ima be that .. don’t make me call my boys & have yo shit pushed back",blast,2019-11-01 02:31:12,mymy_brazy,Twitter for iPhone,1190093906681176066,https://twitter.com/statuses/1190093906681176066
I may look almost dead but its not close enough,dead,2019-11-01 02:31:12,h0neyyybee,Twitter for Android,1190093906978820097,https://twitter.com/statuses/1190093906978820097
Que filme de terror do caralho.,terror,2019-11-01 02:31:13,lucasrdcosta1,Twitter for iPhone,1190093907348070400,https://twitter.com/statuses/1190093907348070400
"@Itz_Steviiee Don't try to over hype an overhyped dead ball specialist. Wasn't for his marketing skills, many would rightful regard Beckham as an average football (which he is).",dead,2019-11-01 02:31:13,Jayyy_Dwyer,Twitter for Android,1190093908337922048,https://twitter.com/statuses/1190093908337922048
"But, poor husband! how small income, and her that it into orders, he injured by a twelvemonth  it were therefore by supposing,",injured,2019-11-01 02:31:13,Ja44er,Auto stat. updater,1190093910313488391,https://twitter.com/statuses/1190093910313488391
Kim families sooooo....,,2019-11-01 02:31:13,Ekasuya2,Twitter for Android,1190093910300712960,https://twitter.com/statuses/1190093910300712960
@SuperPWCS Why there is a tornado watch!!!,tornado,2019-11-01 02:31:13,Jonatan96848119,Twitter for iPad,1190093910745526272,https://twitter.com/statuses/1190093910745526272
"Jho Low, accused mastermind of 1MDB scandal, reaches civil asset-forfeiture settlement with U.S. authorities, but he remains a fugitive from criminal justice system  https://t.co/CLE1RRJjbC via @WSJ",authorities,2019-11-01 02:31:13,CBartlett1963,Twitter Web App,1190093911215296512,https://twitter.com/statuses/1190093911215296512
The comments are littered with “wAy tO bReAk KaYfAbE” like we didn’t just watch this dude fall into an electrical coffin and rise from the dead.,dead,2019-11-01 02:31:13,RebornTheMonstr,Twitter for iPhone,1190093911206899712,https://twitter.com/statuses/1190093911206899712
That finger did hella damage lmaoo,damage,2019-11-01 02:31:14,D3DaviD3D,Twitter for iPhone,1190093911387262977,https://twitter.com/statuses/1190093911387262977
"*#As Rich Hire Private Firefighters, Housekeepers Go to Work in Fire Zone & Prisoners Fight CA Blazes#* https://t.co/xA4PRfDvRl via @democracynow",firefighters,2019-11-01 02:31:14,ErobosAbzuLamas,Twitter Web Client,1190093912318365701,https://twitter.com/statuses/1190093912318365701
"dont start now, stream now https://t.co/mAnhUXz9ur",stream,2019-11-01 02:31:14,sshhinne,Twitter Web App,1190093912938967040,https://twitter.com/statuses/1190093912938967040
@CountDankulaTV Found dead at the bottom of a ditch with three bullets in his head. Ruled suicide.,dead,2019-11-01 02:31:14,ShaunDowley1,Twitter for Android,1190093913480192000,https://twitter.com/statuses/1190093913480192000
Such a tragedy....I left my vibe in Denver and now I’m going to have to become a nun.,tragedy,2019-11-01 02:31:14,femalehobbyist,Twitter for iPhone,1190093913769549826,https://twitter.com/statuses/1190093913769549826
pausa para apreciar essa fotinha dos meus dois bebês,,2019-11-01 02:31:14,lisboagirI,Twitter for iPhone,1190093914331656192,https://twitter.com/statuses/1190093914331656192
It’s time for home now tho cause my battery dead,dead,2019-11-01 02:31:14,_KinniLove,Twitter for iPhone,1190093914528727040,https://twitter.com/statuses/1190093914528727040
EE.UU asigna $10 millones más para combatir la crisis venezolana https://t.co/U6Exnqu71i vía @el_carabobeno,crisis,2019-11-01 02:31:14,fosforo777,Twitter Web Client,1190093914461671424,https://twitter.com/statuses/1190093914461671424
"Not a hot take, eliminate #ThursdayNightFootball . This game is good but these guys bodies can’t recover and all that comes from it is injury and fatigue....",recover,2019-11-01 02:31:14,joikboik,Twitter for iPhone,1190093914549739523,https://twitter.com/statuses/1190093914549739523
All support is so appreciated!,,2019-11-01 02:31:14,Oomley,Twitter for Android,1190093914767798272,https://twitter.com/statuses/1190093914767798272
"Guy Fieri Among Celebrity Chefs Teaming Up to Feed Kincade Fire Evacuees, First Responders  https://t.co/XOUF4bKDha","first responders, evacuees, responders",2019-11-01 02:31:14,ToBeSafeNSound,Twitter for iPhone,1190093914557911040,https://twitter.com/statuses/1190093914557911040
